"","X","res_1.rownames","log_mean_counts","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logpadj","significant","change","SYMBOL","annotation","seqnames","start","end","width"
"9759",9759,"peak17977",2.98824916468888,973.305471257885,-0.0673030439659436,0.276926967349614,-0.243035355531031,0.807978008636907,0.988286602396403,0.00511709206274479,"Not Sig","Unchanged","Pde4dip","Promoter (<=1kb)","chr3",97766807,97768399,1593
"9760",9760,"peak17978",0.951041379623669,8.93390602028213,-4.25038827178653,1.76191030128897,-2.4123749481895,0.0158489732577912,NA,NA,NA,NA,"Pde4dip","Promoter (<=1kb)","chr3",97823899,97824176,278
"9761",9761,"peak17979",1.3250218266229,21.1359526151206,-2.26788516633649,0.979692369509877,-2.31489520273703,0.020618667971953,0.15365317279506,0.813458467538028,"Not Sig","Unchanged","Pde4dip","Promoter (<=1kb)","chr3",97824230,97824717,488
"9762",9762,"peak17980",2.32753726170706,212.587273355552,-0.0555744399294265,0.360512124449641,-0.154154149501259,0.877488193364995,0.992721182671607,0.00317271105164155,"Not Sig","Unchanged","Pde4dip","Promoter (<=1kb)","chr3",97867572,97868498,927
"9763",9763,"peak17981",2.87284189247676,746.177058701353,0.7793618721796,0.277644602062815,2.80704853034843,0.0049997708720585,0.0527025027989117,1.27816876000667,"Not Sig","Unchanged","Pde4dip","Promoter (<=1kb)","chr3",97887768,97889054,1287
"9765",9765,"peak17983",3.05178590636623,1126.6419199296,0.138967846201892,0.274481833998055,0.506291597435468,0.612651960806829,0.957260898865662,0.0189696803051425,"Not Sig","Unchanged","Notch2","Promoter (<=1kb)","chr3",98013056,98014381,1326
"9768",9768,"peak17988",2.62438932064737,421.10395531298,-1.03991621481364,0.300185784639675,-3.46424203951525,0.000531727847229305,0.00858231832661627,2.0663953810957,"Sig","Down","Phgdh","Promoter (<=1kb)","chr3",98338812,98340052,1241
"9771",9771,"peak17999",1.72872051778295,53.5451966361887,0.493031549971064,0.625533607469987,0.788177556063156,0.430592855308224,0.881463300582868,0.0547957646875619,"Not Sig","Unchanged","Tbx15","Promoter (<=1kb)","chr3",99253719,99254264,546
"9772",9772,"peak18000",1.86159180131698,72.7096076790163,0.296403536981138,0.613183969540126,0.483384353970365,0.628822855377992,0.960534481688463,0.0174870400284931,"Not Sig","Unchanged","Tbx15","Promoter (<=1kb)","chr3",99254688,99255387,700
"9774",9774,"peak18011",2.79361933046427,621.755063020096,-0.259664965305399,0.289809444389948,-0.895985173471475,0.370260681916984,0.843680862320368,0.0738218021230013,"Not Sig","Unchanged","Tent5c","Promoter (<=1kb)","chr3",100488317,100489934,1618
"9779",9779,"peak18017",2.7443907536747,555.124958448779,-0.517056587196683,0.323200939134217,-1.59979914842377,0.109643147808063,0.470173058670084,0.327742259954029,"Not Sig","Unchanged","Ptgfrn","Promoter (<=1kb)","chr3",101109420,101110641,1222
"9785",9785,"peak18031",1.58215788740551,38.2083151612392,-1.81461667114305,0.749163460548632,-2.42219057215385,0.0154272578084142,0.124764324385493,0.903909580819271,"Not Sig","Unchanged","Ngf","Promoter (<=1kb)","chr3",102469815,102470471,657
"9786",9786,"peak18032",0.7314973019504,5.38886497536564,-2.40617189435216,2.00333764488385,-1.20108155532198,0.229719567066641,NA,NA,NA,NA,"Ngf","Promoter (<=1kb)","chr3",102470557,102470719,163
"9787",9787,"peak18038",2.68286377711973,481.796651284261,0.507770244072733,0.299487322018627,1.69546490532628,0.0899872623186777,0.415464187429393,0.381466405988445,"Not Sig","Unchanged","Tspan2","Promoter (<=1kb)","chr3",102734454,102735629,1176
"9791",9791,"peak18042",2.5011573613062,317.071612522755,-0.515685723373984,0.319748829046419,-1.61278377441413,0.106791492430395,0.463204447841663,0.334227279021949,"Not Sig","Unchanged","Dennd2c","Promoter (<=1kb)","chr3",103102165,103103187,1023
"9795",9795,"peak18047",3.15673642448601,1434.61849188433,0.0463007452567499,0.304186000875568,0.152211952961274,0.879019766714379,0.992949428610957,0.00307286976693903,"Not Sig","Unchanged","Hipk1","Promoter (<=1kb)","chr3",103790142,103791778,1637
"9801",9801,"peak18054",2.98476411582028,965.526317303783,-0.451357032621468,0.285644807956676,-1.58013385872544,0.114076214783843,0.482143760156762,0.31682344945014,"Not Sig","Unchanged","Magi3","Promoter (<=1kb)","chr3",104219013,104220969,1957
"9803",9803,"peak18058",3.20480874124087,1602.53949359181,0.130627992575489,0.274667854843764,0.475585294281315,0.634369854157786,0.963281305157269,0.0162468681845326,"Not Sig","Unchanged","Slc16a1","Promoter (<=1kb)","chr3",104637882,104639591,1710
"9804",9804,"peak18064",2.36031312161866,229.251993910727,0.739127723108862,0.360959854301733,2.04767293176878,0.0405920578334718,0.247939832584372,0.605653696378876,"Not Sig","Unchanged","Ppm1j","Promoter (<=1kb)","chr3",104780801,104781963,1163
"9805",9805,"peak18065",2.47035373276531,295.36139651651,0.168510778027775,0.32719005710599,0.515024140764727,0.606536150764619,0.95611176540739,0.0194913375747587,"Not Sig","Unchanged","Rhoc","Promoter (<=1kb)","chr3",104788578,104789595,1018
"9808",9808,"peak18069",2.22277427163072,167.022227597759,-0.625964434185337,0.41604645749245,-1.50455417396913,0.132438735499335,0.525842783088231,0.279144082164128,"Not Sig","Unchanged","Wnt2b","Promoter (<=1kb)","chr3",104961378,104962288,911
"9810",9810,"peak18073",3.06503190202083,1161.53393364138,0.213218591469526,0.301225473673529,0.707837185445391,0.479046371230817,0.909351827523704,0.0412680560631366,"Not Sig","Unchanged","Kcnd3","Promoter (<=1kb)","chr3",105451789,105453454,1666
"9815",9815,"peak18080",2.27295716722083,187.480959375513,0.0836705657006337,0.383641541215866,0.218095687540662,0.82735455737956,0.991309308651691,0.00379081566462689,"Not Sig","Unchanged","Dennd2d","Promoter (<=1kb)","chr3",106482244,106482990,747
"9817",9817,"peak18083",2.28650194872528,193.42025375712,-0.0244863950702078,0.376840496274004,-0.0649781414479497,0.948191404065435,0.996775620336407,0.00140259275839149,"Not Sig","Unchanged","Lrif1","Promoter (<=1kb)","chr3",106684755,106685454,700
"9818",9818,"peak18084",2.79145657396765,618.666462679999,0.244702703192464,0.278975852741072,0.877146537193604,0.380407050404597,0.850352563595036,0.070400974664821,"Not Sig","Unchanged","Lrif1","Promoter (<=1kb)","chr3",106721565,106722665,1101
"9819",9819,"peak18087",2.91290625070427,818.288128703185,-0.0172378119730424,0.291605262116551,-0.0591135147833947,0.952861694226191,0.996775620336407,0.00140259275839149,"Not Sig","Unchanged","Kcna3","Promoter (<=1kb)","chr3",107035721,107037234,1514
"9826",9826,"peak18096",1.56010798088757,36.3168339971924,-0.419283600561074,0.734927164228471,-0.57051041377854,0.568331561017768,0.943993365930424,0.0250310577675383,"Not Sig","Unchanged","Alx3","Promoter (<=1kb)","chr3",107594977,107595647,671
"9840",9840,"peak18112",2.22048831972483,166.145399264724,-1.10005721048108,0.407305473238768,-2.70081617547087,0.00691695571438,0.0677097793835106,1.16934860124733,"Not Sig","Unchanged","Sypl2","Promoter (<=1kb)","chr3",108225854,108226963,1110
"9859",9859,"peak18133",2.68556393426788,484.80147698062,-0.89873488160186,0.334645592871563,-2.68563190654895,0.00723927933870351,0.0700329011318821,1.15469788251292,"Not Sig","Unchanged","Vav3","Promoter (<=1kb)","chr3",109340170,109341424,1255
"9866",9866,"peak18159",1.84080043979015,69.3107247027572,-1.19307635092575,0.556384872748138,-2.14433642854598,0.0320059399516899,0.21052068492968,0.676705225674061,"Not Sig","Unchanged","S1pr1","Promoter (<=1kb)","chr3",115713587,115714223,637
"9867",9867,"peak18160",2.48690668301526,306.836261756414,-0.357861546680388,0.321861305766967,-1.11185016734968,0.266202577735513,0.746042549715138,0.127236402313507,"Not Sig","Unchanged","S1pr1","Promoter (<=1kb)","chr3",115714384,115715603,1220
"9870",9870,"peak18168",0.639948321017342,4.36463892017739,-0.206105955832041,2.22645733977476,-0.0925712575534425,0.926244178821533,NA,NA,"Not Sig","Unchanged","Vcam1","Promoter (<=1kb)","chr3",116128761,116128923,163
"9871",9871,"peak18171",2.55361039634411,357.775334426623,-0.531824662174799,0.314153766108774,-1.69288011015172,0.090478289984785,0.416839940189304,0.380030675090523,"Not Sig","Unchanged","Gpr88","Promoter (<=1kb)","chr3",116251420,116252731,1312
"9881",9881,"peak18186",2.04478448164403,110.862452452917,-1.01210312158933,0.454080715713854,-2.22890575742293,0.0258201759693531,0.181312811832019,0.741571506928429,"Not Sig","Unchanged","Palmd","Promoter (<=1kb)","chr3",116968167,116969087,921
"9885",9885,"peak18193",2.43765962247076,273.942630983894,-0.270965022721744,0.365804620872451,-0.740737014408092,0.458852911751697,0.89871132957676,0.0463797833548087,"Not Sig","Unchanged","Mir137","Promoter (2-3kb)","chr3",118430283,118431523,1241
"9886",9886,"peak18194",2.60767382904918,405.204098126334,-0.108467515349853,0.300815833501492,-0.360577812967131,0.718415077733497,0.978352210323848,0.00950476948315944,"Not Sig","Unchanged","Mir137","Promoter (<=1kb)","chr3",118433509,118434723,1215
"9887",9887,"peak18195",2.34189262557547,219.731654382752,-0.916326234478519,0.359670141819381,-2.5476850256274,0.0108440330718636,0.0959785680106793,1.01782573397955,"Not Sig","Unchanged","Dpyd","Promoter (<=1kb)","chr3",118561945,118562868,924
"9896",9896,"peak18217",3.25918256225116,1816.27900265857,-0.748396718045522,0.256002658805051,-2.92339431761697,0.00346237737877455,0.039394270788343,1.40456693416249,"Not Sig","Unchanged","Cnn3","Promoter (<=1kb)","chr3",121425926,121428124,2199
"9897",9897,"peak18218",1.26366996657422,18.3514323284022,0.385965671133305,1.0176603312299,0.379267678309564,0.704489098821018,0.975240835839757,0.0108881219830248,"Not Sig","Unchanged","Slc44a3","Promoter (<=1kb)","chr3",121532084,121532597,514
"9898",9898,"peak18219",2.72373647995742,529.342153611431,-0.197758344294553,0.284130048988515,-0.696013480441651,0.486420387608163,0.911674885582532,0.0401600087883651,"Not Sig","Unchanged","F3","Promoter (<=1kb)","chr3",121723036,121724373,1338
"9900",9900,"peak18222",2.59691936634874,395.293220805244,-0.0330604089455264,0.310262403235023,-0.106556284618486,0.915141000877092,0.994688952455022,0.00231270553717795,"Not Sig","Unchanged","Arhgap29","Promoter (<=1kb)","chr3",121952978,121953908,931
"9901",9901,"peak18223",2.36177932823011,230.027271612916,0.281493635890965,0.361959598118234,0.777693525339299,0.436749710094307,0.88545512357552,0.0528334447250574,"Not Sig","Unchanged","Arhgap29","Promoter (<=1kb)","chr3",121967545,121968543,999
"9902",9902,"peak18224",1.11407718867361,13.0040068224581,0.582907262722101,1.17464794140961,0.496239972993605,0.619725111753529,NA,NA,"Not Sig","Unchanged","Abca4","Promoter (<=1kb)","chr3",122122139,122122497,359
"9903",9903,"peak18225",3.05259874565119,1128.75255311977,0.375789930323652,0.316075032351482,1.18892633666099,0.234468655372005,0.706808699920507,0.150698113516977,"Not Sig","Unchanged","Gclm","Promoter (<=1kb)","chr3",122245503,122246795,1293
"9904",9904,"peak18226",1.7699500322213,58.8775909809412,0.00611355485210758,0.603782542202084,0.0101254250078357,0.991921217760073,0.998650584668205,0.000586439396599179,"Not Sig","Unchanged","Gclm","Promoter (1-2kb)","chr3",122256623,122256867,245
"9906",9906,"peak18228",3.12969832390535,1348.02617129751,0.308201213725117,0.292986508643371,1.05192971223213,0.29283179877146,0.775007122300474,0.110694306317456,"Not Sig","Unchanged","Bcar3","Promoter (<=1kb)","chr3",122292590,122294254,1665
"9907",9907,"peak18230",2.60412513290731,401.906595180207,-0.249462274412851,0.301161516959357,-0.828333835383478,0.407481465981991,0.863950767059758,0.0635110054418097,"Not Sig","Unchanged","Bcar3","Promoter (<=1kb)","chr3",122419463,122420728,1266
"9908",9908,"peak18231",0.812547402935444,6.49452514990238,-3.77471818430002,1.95621786633732,-1.92960009682742,0.0536564068216728,NA,NA,NA,NA,"Bcar3","Promoter (<=1kb)","chr3",122483798,122483970,173
"9913",9913,"peak18237",1.90830098452296,80.9656831355953,-0.571037971705399,0.524037352317436,-1.08968944518957,0.275849967088374,0.753364430729968,0.1229948883833,"Not Sig","Unchanged","Synpo2","Promoter (<=1kb)","chr3",123235743,123236400,658
"9916",9916,"peak18240",2.85323363183253,713.236617696271,-0.269941046208785,0.267808178549854,-1.00796416177609,0.313471667398968,0.799678794669617,0.0970844201513942,"Not Sig","Unchanged","Prss12","Promoter (<=1kb)","chr3",123446586,123447787,1202
"9923",9923,"peak18252",2.79138759650796,618.568209872134,-1.8291475875637,0.315282698517917,-5.80161104989956,6.56807750851952e-09,4.15905608281724e-07,6.38100522334898,"Sig","Down","Ugt8a","Promoter (<=1kb)","chr3",125937623,125939212,1590
"9924",9924,"peak18253",2.07246932048051,118.159683899121,-0.817206384929504,0.451304408444716,-1.81076534959133,0.0701771821614688,0.355809776009603,0.448782123681269,"Not Sig","Unchanged","Arsj","Promoter (<=1kb)","chr3",126363534,126364428,895
"9932",9932,"peak18270",2.67359833638431,471.626648675465,-0.183458354193817,0.309053818184997,-0.593612967706485,0.552771005679072,0.939704875957411,0.0270085196638555,"Not Sig","Unchanged","Neurog2","Promoter (<=1kb)","chr3",127632494,127634612,2119
"9933",9933,"peak18272",1.66358133021384,46.0873068188108,-0.294957588093092,0.690347588328246,-0.42725953284977,0.669190304068195,0.968630836362538,0.0138417093046335,"Not Sig","Unchanged","Alpk1","Promoter (<=1kb)","chr3",127780011,127780626,616
"9935",9935,"peak18274",3.01421936904882,1033.28320174272,-0.155026982692439,0.294811743266938,-0.525850771663696,0.598991895087152,0.953090969503641,0.0208656453554222,"Not Sig","Unchanged","Ap1ar","Promoter (<=1kb)","chr3",127836664,127838007,1344
"9936",9936,"peak18275",2.6062788650768,403.904661170992,0.155899181212893,0.36759345923179,0.424107603923903,0.671487340263132,0.968630836362538,0.0138417093046335,"Not Sig","Unchanged","Fam241a","Promoter (<=1kb)","chr3",127895632,127896579,948
"9937",9937,"peak18281",1.66641932853652,46.3894612204689,-1.34289796051959,0.675391351213247,-1.98832566941709,0.0467756836074466,0.273089641399942,0.563694772830478,"Not Sig","Unchanged","Pitx2","Promoter (<=1kb)","chr3",129199565,129200237,673
"9938",9938,"peak18282",1.73302877407978,54.079015168424,-1.86014641402215,0.672963051990866,-2.76411373331592,0.00570776407902973,0.0583949244160498,1.23362489935842,"Not Sig","Unchanged","Pitx2","Promoter (<=1kb)","chr3",129204289,129204855,567
"9939",9939,"peak18283",2.21533339571481,164.184969157697,-1.30505920515518,0.40999197678196,-3.18313352226701,0.00145690413131127,0.0194944916693062,1.71008808482037,"Sig","Down","Pitx2","Promoter (<=1kb)","chr3",129213673,129214651,979
"9945",9945,"peak18294",2.80379328967073,636.492498659448,0.283336085835844,0.318934117139861,0.888384373477339,0.374334028123408,0.846828354327555,0.0722046089404904,"Not Sig","Unchanged","Pla2g12a","Promoter (<=1kb)","chr3",129878281,129879515,1235
"9946",9946,"peak18295",2.17203506233767,148.605561268177,-0.715015170495732,0.410121883085154,-1.74342116328202,0.0812600742136341,0.390795421862925,0.408050532648544,"Not Sig","Unchanged","Casp6","Promoter (<=1kb)","chr3",129901179,129902011,833
"9947",9947,"peak18296",2.36955010037421,234.180161069907,-0.167173329713146,0.350192572452182,-0.477375429588741,0.633094807229761,0.962302489062308,0.0166883908715527,"Not Sig","Unchanged","Mcub","Promoter (<=1kb)","chr3",129969452,129970523,1072
"9949",9949,"peak18301",2.64504053809548,441.611666528698,-0.188975407992452,0.298027755910499,-0.634086605172451,0.526024303911757,0.926255955470699,0.0332689866566132,"Not Sig","Unchanged","Col25a1","Promoter (<=1kb)","chr3",130180287,130181497,1211
"9950",9950,"peak18303",2.81090529677082,647.001513762827,-0.109351886509161,0.28684812599198,-0.381218758641003,0.703040930842694,0.974675593087517,0.0111399089944762,"Not Sig","Unchanged","Ostc","Promoter (<=1kb)","chr3",130708652,130709561,910
"9957",9957,"peak18321",2.39093841093531,246.001871416241,-0.862034303296037,0.375281499330484,-2.29703383948832,0.0216168393989379,0.158975649502359,0.79866939201056,"Not Sig","Unchanged","Dkk2","Promoter (<=1kb)","chr3",132085153,132086309,1157
"9958",9958,"peak18322",1.70731229311042,50.9697253157435,-0.689730406700978,0.624640522461357,-1.10420374903495,0.269504763744495,0.748778212570977,0.125646800885683,"Not Sig","Unchanged","Dkk2","Promoter (1-2kb)","chr3",132087049,132087509,461
"9960",9960,"peak18327",2.59474861870589,393.322344031792,-0.691212289168477,0.304708622868694,-2.2684369174099,0.0233025898024689,0.167490004226748,0.776011106470129,"Not Sig","Unchanged","Npnt","Promoter (<=1kb)","chr3",132949332,132950587,1256
"9966",9966,"peak18338",1.84771886499709,70.4237042499326,-2.04291028956677,0.583270073171763,-3.50251175833114,0.000460893440175409,0.00766957417308437,2.11522874809972,"Sig","Down","Tacr3","Promoter (<=1kb)","chr3",134828872,134829695,824
"9974",9974,"peak18350",2.46157944451672,289.453926022153,-0.202240337064955,0.326545666812483,-0.61933247817706,0.535697352814347,0.930955129350338,0.0310712508609388,"Not Sig","Unchanged","Slc39a8","Promoter (<=1kb)","chr3",135825907,135826912,1006
"9976",9976,"peak18356",2.1284051552707,134.401821708781,0.00287719073554822,0.423502224710374,0.00679380311996207,0.994579371080355,0.999089779091255,0.000395483934171382,"Not Sig","Unchanged","Ddit4l","Promoter (<=1kb)","chr3",137623419,137624342,924
"9990",9990,"peak18378",2.61027665636039,407.639871823855,0.38931731429698,0.302208595001155,1.28824037680163,0.19766230079182,0.651237196806287,0.186260801751594,"Not Sig","Unchanged","Stpg2","Promoter (<=1kb)","chr3",139205132,139206214,1083
"9997",9997,"peak18393",2.87058511691018,742.309667959618,-0.509375739861381,0.292997084474119,-1.73850105292217,0.0821225647236734,0.393598600040342,0.404946454945563,"Not Sig","Unchanged","Pdlim5","Promoter (<=1kb)","chr3",142394773,142396079,1307
"9998",9998,"peak18394",2.35887924119455,228.496336400534,-0.40264056276568,0.367880013171871,-1.09448882339136,0.273740646579595,0.751807222743565,0.123893506259069,"Not Sig","Unchanged","Gbp7","Promoter (<=1kb)","chr3",142530072,142531039,968
"9999",9999,"peak18396",2.47314938163578,297.268835346899,-0.206451803417437,0.331619201745728,-0.622556843302868,0.533575778708347,0.93043276070397,0.0313150064239837,"Not Sig","Unchanged","Kyat3","Promoter (<=1kb)","chr3",142700306,142701543,1238
"10008",10008,"peak18419",1.35056947661238,22.4165862825856,-0.268577352412833,0.906691232975115,-0.296216994986875,0.767064370815699,0.98574934584508,0.00623350245759605,"Not Sig","Unchanged","Col24a1","Promoter (<=1kb)","chr3",145292399,145292870,472
"10009",10009,"peak18420",1.43888835380163,27.4718782935752,-1.07934619307165,0.864970759362602,-1.24784124941636,0.212089199294531,0.675892573543006,0.170122325397033,"Not Sig","Unchanged","Col24a1","Promoter (<=1kb)","chr3",145292959,145293426,468
"10011",10011,"peak18423",2.31382989832075,205.982297699043,-1.12263908064774,0.38316558039029,-2.92990586342391,0.00339064703988255,0.0386150711947562,1.41324316011445,"Sig","Down","Ccn1","Promoter (<=1kb)","chr3",145649330,145650282,953
"10012",10012,"peak18427",2.6243554254707,421.071090893616,-0.513331881785027,0.298421691712653,-1.72015606117302,0.0854040775326414,0.403544867642318,0.39410817175682,"Not Sig","Unchanged","Ddah1","Promoter (<=1kb)","chr3",145758480,145759748,1269
"10013",10013,"peak18429",3.02812074075734,1066.8926931006,-0.00696273588518584,0.271317450386967,-0.0256626909741899,0.979526382338751,0.998248866555907,0.000761174245364945,"Not Sig","Unchanged","Bcl10","Promoter (<=1kb)","chr3",145924016,145925111,1096
"10015",10015,"peak18432",2.88879023567185,774.08782290989,-0.276856124603422,0.331568466748269,-0.834989307995971,0.40372372843964,0.862328436246097,0.0643272923162265,"Not Sig","Unchanged","Syde2","Promoter (<=1kb)","chr3",145987379,145989056,1678
"10016",10016,"peak18434",1.97502785321665,94.4121425006772,-0.587246095766386,0.497313220589771,-1.1808374912494,0.237667287237961,0.710326585748467,0.148541930466923,"Not Sig","Unchanged","Dnai3","Promoter (<=1kb)","chr3",146107350,146108520,1171
"10017",10017,"peak18435",1.72020034401986,52.5049614584773,-0.113473770674627,0.640017409483444,-0.177297943764078,0.859274365847787,0.992721182671607,0.00317271105164155,"Not Sig","Unchanged","Mcoln2","Promoter (<=1kb)","chr3",146149803,146150489,687
"10018",10018,"peak18436",1.77340813751256,59.3482800723129,-2.3724055940747,0.613766699896404,-3.86532145597852,0.000110942982772745,0.00230720673351955,2.63691348948229,"Sig","Down","Lpar3","Promoter (<=1kb)","chr3",146220719,146221491,773
"10021",10021,"peak18439",1.33112200747894,21.4349269352268,-0.964732510371684,1.10903249022597,-0.869886607357294,0.384362375080215,0.851692031876837,0.0697174158378528,"Not Sig","Unchanged","Spata1","Promoter (<=1kb)","chr3",146476814,146477117,304
"10022",10022,"peak18440",1.18036493580916,15.14833622037,-0.426931591669505,1.25752189605798,-0.339502312451044,0.734231355338883,0.981783395636241,0.00798431715826714,"Not Sig","Unchanged","Spata1","Promoter (1-2kb)","chr3",146477519,146477811,293
"10023",10023,"peak18441",1.16632643713238,14.6664983303167,-0.540880575137644,1.28262930372144,-0.421696723728612,0.67324639614698,NA,NA,"Not Sig","Unchanged","Spata1","Promoter (1-2kb)","chr3",146477886,146478107,222
"10024",10024,"peak18442",1.11358238362401,12.9891993947378,-0.603413243240723,1.33443388132117,-0.452186692564569,0.65113449407782,NA,NA,"Not Sig","Unchanged","Spata1","Promoter (2-3kb)","chr3",146478329,146478519,191
"10027",10027,"peak18445",2.21793576545463,165.171748205062,-0.207307507591749,0.393460884837671,-0.526882126230356,0.598275446759814,0.952957567475773,0.0209264368447766,"Not Sig","Unchanged","Samd13","Promoter (<=1kb)","chr3",146684866,146685812,947
"10032",10032,"peak18460",2.09681774461692,124.973445843144,-1.27313466077121,0.439259170444933,-2.89836785759449,0.00375110341087905,0.0419569822511628,1.37719575591219,"Sig","Down","Adgrl2","Promoter (1-2kb)","chr3",148987390,148987687,298
"10033",10033,"peak18461",3.37755234363921,2385.35127423283,-0.415470434453929,0.267652227258164,-1.5522771422828,0.120595924754252,0.497502626292426,0.303204622292531,"Not Sig","Unchanged","Adgrl2","Promoter (<=1kb)","chr3",148987726,148990545,2820
"10034",10034,"peak18475",2.07008800969394,117.513567183134,-2.07886516838396,0.46785866584888,-4.44336146817347,8.8564188285016e-06,0.000255088450785571,3.59330920377218,"Sig","Down","Ptgfr","Promoter (<=1kb)","chr3",151836962,151837809,848
"10040",10040,"peak18483",2.31189549532763,205.066866520261,-0.357960015621205,0.386459054180777,-0.926255994648682,0.354312959031188,0.832292615354561,0.0797239586951698,"Not Sig","Unchanged","Nexn","Promoter (<=1kb)","chr3",152265266,152266196,931
"10041",10041,"peak18484",1.05293739755365,11.2963306919882,1.53397933757927,1.33755559369286,1.14685276994289,0.25144247537276,NA,NA,NA,NA,"Miga1","Promoter (2-3kb)","chr3",152314829,152315100,272
"10042",10042,"peak18486",2.75055826452261,563.064652529935,0.0609815818184195,0.29146972669983,0.209220979855728,0.834275735277528,0.992161666657211,0.00341755645811652,"Not Sig","Unchanged","Miga1","Promoter (<=1kb)","chr3",152339769,152340652,884
"10043",10043,"peak18487",2.70036810130279,501.612212271668,-0.153173240473784,0.313039553920342,-0.4893095410964,0.624622567258462,0.959428980513035,0.0179871673723058,"Not Sig","Unchanged","Usp33","Promoter (<=1kb)","chr3",152346294,152347325,1032
"10045",10045,"peak18489",1.15651129546417,14.3387500889246,0.950581227179771,1.11685758311357,0.85112125444835,0.394701999764199,NA,NA,"Not Sig","Unchanged","Ak5","Promoter (<=1kb)","chr3",152478112,152478429,318
"10046",10046,"peak18490",2.41364363307303,259.205154200694,-0.827608568928041,0.344340648451101,-2.40345882094012,0.0162407960375952,0.129528923409463,0.887633244134267,"Not Sig","Unchanged","Ak5","Promoter (<=1kb)","chr3",152667168,152668410,1243
"10048",10048,"peak18494",2.67771902629457,476.122851906747,-0.116221070573523,0.288969963060552,-0.40219083444728,0.687543587086959,0.971520704625787,0.0125479394708762,"Not Sig","Unchanged","St6galnac5","Promoter (<=1kb)","chr3",152980845,152982347,1503
"10053",10053,"peak18503",1.4185741869292,26.2164683460186,-1.06631615177546,0.876653561840591,-1.21634839369918,0.223852233816103,0.693175646846141,0.15915670364151,"Not Sig","Unchanged","Lhx8","Promoter (<=1kb)","chr3",154328302,154328760,459
"10054",10054,"peak18507",2.93965063911104,870.263239680375,-0.025142528109407,0.276629618972292,-0.0908887782979065,0.927580966906581,0.996541936332834,0.00150442066171398,"Not Sig","Unchanged","Cryz","Promoter (<=1kb)","chr3",154596491,154597651,1161
"10055",10055,"peak18509",2.25186143103193,178.591765683226,2.07884538623927,0.394137299879388,5.27441931244626,1.33177095464636e-07,5.93044456656576e-06,5.22691274920412,"Sig","Up","Erich3","Promoter (<=1kb)","chr3",154663667,154664637,971
"10059",10059,"peak18521",3.06819711889891,1170.03032743902,-0.0640379213203119,0.275527263793571,-0.232419545124543,0.816212169704343,0.989713534443944,0.00449049066847874,"Not Sig","Unchanged","4930592C13Rik","Promoter (<=1kb)","chr3",157533911,157535228,1318
"10060",10060,"peak18522",2.23787607784122,172.932284155341,-1.54177214743624,0.412281919866938,-3.73960650016823,0.000184308548856824,0.00353905140101105,2.45111312964467,"Sig","Down","Ptger3","Promoter (<=1kb)","chr3",157566629,157567847,1219
"10065",10065,"peak18528",3.11218031452058,1294.73328957311,-0.833823657668273,0.260632190835292,-3.19923511748866,0.00137792743721915,0.0186368798515525,1.72962679459352,"Not Sig","Unchanged","Lrrc7","Promoter (<=1kb)","chr3",158559762,158562404,2643
"10067",10067,"peak18533",2.61985906890453,416.734128867706,-0.738895343402286,0.301165777421819,-2.4534505538037,0.0141492990612773,0.117203068140976,0.93106101921166,"Not Sig","Unchanged","Wls","Promoter (<=1kb)","chr3",159839534,159841075,1542
"10071",10071,"peak18557",1.75994293158138,57.53643266834,-0.571236977530512,0.602691256602245,-0.947810294695394,0.343226038713065,0.824118656119631,0.0840102543367799,"Not Sig","Unchanged","Mos","Promoter (<=1kb)","chr4",3870883,3871318,436
"10072",10072,"peak18558",2.57433108428529,375.258971806746,0.0277521385887825,0.31211025115599,0.0889177413622092,0.929147283832408,0.996541936332834,0.00150442066171398,"Not Sig","Unchanged","Mos","Promoter (2-3kb)","chr4",3874659,3875421,763
"10073",10073,"peak18559",2.65353416821972,450.333409980515,0.107431584489054,0.313481243127297,0.342704984251413,0.731820412671544,0.980957125974615,0.00834997361856371,"Not Sig","Unchanged","Plag1","Promoter (<=1kb)","chr4",3937407,3938481,1075
"10075",10075,"peak18563",2.20811617358552,161.479045480384,-0.755148912214305,0.396721731449859,-1.90347251574684,0.0569789166595111,0.310273610951345,0.508255159980022,"Not Sig","Unchanged","Penk","Promoter (<=1kb)","chr4",4137994,4139188,1195
"10082",10082,"peak18578",2.93146332801959,854.010731404146,-0.0131753357041605,0.346989890069497,-0.0379703734351501,0.969711303560602,0.997475448739834,0.00109778497257521,"Not Sig","Unchanged","Nsmaf","Promoter (<=1kb)","chr4",6453078,6454499,1422
"10084",10084,"peak18585",2.38173998468818,240.846303234881,-1.08056858295582,0.35513678995725,-3.04268274510759,0.00234479395955813,0.0289041414983665,1.53903992537411,"Sig","Down","Car8","Promoter (<=1kb)","chr4",8238524,8239406,883
"10088",10088,"peak18597",2.92920844841001,849.588154189161,0.155328118625646,0.278654863050789,0.557421165828839,0.577239707553386,0.946914994285585,0.023689006392414,"Not Sig","Unchanged","Clvs1","Promoter (<=1kb)","chr4",9269176,9270234,1059
"10091",10091,"peak18602",2.56286378424211,365.48014138223,-0.769733838664704,0.325913565739171,-2.36177293485452,0.0181877782997249,0.140717214155693,0.851652771395864,"Not Sig","Unchanged","Gdf6","Promoter (<=1kb)","chr4",9843777,9844963,1187
