"","X","res_1.rownames","log_mean_counts","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logpadj","significant","change","SYMBOL","annotation","seqnames","start","end","width"
"8072",8072,"peak15030",3.07234525419779,1181.25933668282,1.49305816809701,0.259037342877227,5.76387231089169,8.22056190081199e-09,4.97647298173583e-07,6.30307834945952,"Sig","Up","Grin1","Promoter (<=1kb)","chr2",25317292,25319347,2056
"8096",8096,"peak15059",2.63571176993113,432.226877970505,0.41372088467815,0.301742911803942,1.37110390499236,0.170342567845837,0.601951551856034,0.220438461579874,"Not Sig","Unchanged","Nacc2","Promoter (<=1kb)","chr2",26091173,26092254,1082
"8097",8097,"peak15060",2.77034903202942,589.317085055034,0.397490448293943,0.373222240547394,1.06502347692612,0.286865305900912,0.76847342559268,0.114371146144727,"Not Sig","Unchanged","Nacc2","Promoter (<=1kb)","chr2",26122130,26123367,1238
"8099",8099,"peak15062",2.16185588003305,145.162981649067,0.385456281063004,0.436149428120688,0.883771148626482,0.376819763902193,0.847987041524506,0.0716107843439948,"Not Sig","Unchanged","Lhx3","Promoter (<=1kb)","chr2",26201993,26203283,1291
"8100",8100,"peak15063",1.18750548599251,15.3994597847968,-0.558431498659909,1.10617887264377,-0.504829293408267,0.613678739266514,0.957260898865662,0.0189696803051425,"Not Sig","Unchanged","Lhx3","Promoter (2-3kb)","chr2",26210872,26211237,366
"8133",8133,"peak15106",3.12125646083158,1322.0761199247,0.777842205020331,0.28744721769782,2.7060349070348,0.00680918880658089,0.0667755197433495,1.17538272298775,"Not Sig","Unchanged","Olfm1","Promoter (<=1kb)","chr2",28192821,28194635,1815
"8134",8134,"peak15107",2.90303452009804,799.897832729958,2.26739485056205,0.325283294745352,6.97052350117482,3.1576376666959e-12,3.61169989078664e-10,9.44228834395937,"Sig","Up","Olfm1","Promoter (<=1kb)","chr2",28205610,28207135,1526
"8194",8194,"peak15191",1.4685144686525,29.4113167680973,0.598279132529848,0.796900882459196,0.750757271950294,0.45279874842957,0.894924376264901,0.048213662291327,"Not Sig","Unchanged","Hmcn2","Promoter (<=1kb)","chr2",31314030,31314574,545
"8213",8213,"peak15215",2.8251943597334,668.643088343876,-0.324283953876563,0.289342244277023,-1.12076255814926,0.262388945615444,0.741189946834161,0.130070479887488,"Not Sig","Unchanged","Ciz1","Promoter (<=1kb)","chr2",32362703,32363860,1158
"8223",8223,"peak15226",2.82078206831884,661.884282690009,1.10277537071022,0.31109681073497,3.5447980585365,0.000392913988926152,0.0067395938792661,2.17136627279817,"Sig","Up","St6galnac6","Promoter (<=1kb)","chr2",32606863,32607964,1102
"8255",8255,"peak15273",2.85859359827467,722.093770367878,-0.0133777460119197,0.293766533793796,-0.0455386998619453,0.96367792885098,0.996940004600462,0.00133097654787541,"Not Sig","Unchanged","Cntrl","Promoter (<=1kb)","chr2",35109068,35110199,1132
"8256",8256,"peak15274",1.90014960209657,79.460190534158,-0.5654220585681,0.516650030350509,-1.09440051360203,0.273779358789325,0.751807222743565,0.123893506259069,"Not Sig","Unchanged","Cntrl","Promoter (<=1kb)","chr2",35132069,35132948,880
"8315",8315,"peak15412",2.703241584675,504.942103230348,3.53080227343164,0.320848684545682,11.0045714490967,3.63238841808829e-28,3.45672611418954e-25,24.4613350294273,"Sig","Up","Cacnb4","Promoter (<=1kb)","chr2",52555929,52558538,2610
"8316",8316,"peak15414",3.14324113783209,1390.72460333225,0.534382416197875,0.271977163133827,1.96480619931656,0.0494366724225771,0.283263900211827,0.547808769418055,"Not Sig","Unchanged","Cacnb4","Promoter (<=1kb)","chr2",52674867,52676778,1912
"8324",8324,"peak15437",2.99892008031404,997.516482075639,0.366097744112273,0.257321062424149,1.42272746996834,0.154815174133554,0.57246002608197,0.242254833980445,"Not Sig","Unchanged","Nr4a2","Promoter (<=1kb)","chr2",57114085,57115510,1426
"8325",8325,"peak15438",2.80837875251042,643.248456105277,0.460396349099349,0.273077019304726,1.68595786738683,0.0918039147981178,0.420222932726644,0.376520250633371,"Not Sig","Unchanged","Nr4a2","Promoter (<=1kb)","chr2",57115653,57116956,1304
"8326",8326,"peak15439",2.97030644437126,933.913050706523,0.0219579107871455,0.315172998074019,0.0696693908467013,0.944456805128767,0.996775620336407,0.00140259275839149,"Not Sig","Unchanged","Nr4a2","Promoter (<=1kb)","chr2",57123237,57124497,1261
"8333",8333,"peak15456",3.18760754807069,1540.30791850622,0.532095965641395,0.269378653884697,1.97527145513597,0.0482373507728309,0.278547284523403,0.555101070994703,"Not Sig","Unchanged","Tanc1","Promoter (<=1kb)","chr2",59611686,59613571,1886
"8364",8364,"peak15524",2.52445016711421,334.541628852347,1.17656990232761,0.321705875547532,3.65728446931574,0.000254901437730649,0.00464346102990035,2.33315819490334,"Sig","Up","Scn1a","Promoter (<=1kb)","chr2",66408636,66410254,1619
"8417",8417,"peak15622",1.26844902092399,18.5544899725492,-0.332127799611723,1.00590778058747,-0.330177185246298,0.74126608462157,0.982830847562126,0.007521221020031,"Not Sig","Unchanged","Hoxd12","Promoter (1-2kb)","chr2",74672863,74673156,294
"8418",8418,"peak15623",1.48381234798306,30.4657832519913,-0.326124992650921,0.803506035400168,-0.405877464863724,0.684832636750601,0.970254529478262,0.0131143211488098,"Not Sig","Unchanged","Hoxd10","Promoter (<=1kb)","chr2",74691252,74691822,571
"8439",8439,"peak15658",1.36775328868461,23.3213286234051,-2.67964301602562,0.95686675317839,-2.80043486423239,0.00510338055704496,0.0535337419897075,1.27137239852424,"Not Sig","Unchanged","Zfp385b","Promoter (<=1kb)","chr2",77519152,77519689,538
"8440",8440,"peak15659",1.50260476518063,31.8130102338356,-1.33520666982048,0.77827890352964,-1.71558892803732,0.0862373063987332,0.406041614986779,0.391429453533799,"Not Sig","Unchanged","Zfp385b","Promoter (<=1kb)","chr2",77702899,77703530,632
"8441",8441,"peak15661",2.98420203942534,964.277513699258,1.00770897922913,0.312441787589734,3.22526953581623,0.00125854119013647,0.0172974889974216,1.7620169369702,"Sig","Up","Zfp385b","Promoter (<=1kb)","chr2",77815612,77817373,1762
"8447",8447,"peak15673",1.97203800089136,93.764404745884,0.141369752924106,0.487411252447857,0.290042037835862,0.771784077628813,0.985953190497263,0.00614370330555157,"Not Sig","Unchanged","Cerkl","Promoter (<=1kb)","chr2",79428449,79429136,688
"8490",8490,"peak15768",2.64065874596019,437.178449994363,1.37816576712901,0.297649503563809,4.63016316381516,3.65377703723551e-06,0.000116368151931553,3.93416586275257,"Sig","Up","C1qtnf4","Promoter (<=1kb)","chr2",90885451,90886643,1193
"8503",8503,"peak15783",2.88618808571966,769.463610032888,1.47251741805228,0.279903885595874,5.26079662994857,1.43432608146186e-07,6.34276055837532e-06,5.19772168307504,"Sig","Up","Pacsin3","Promoter (<=1kb)","chr2",91255960,91257891,1932
"8526",8526,"peak15810",2.90403502438406,801.742718624602,0.312566767926623,0.268418553380175,1.16447527188599,0.244231458848066,0.720192196015658,0.142551588943211,"Not Sig","Unchanged","Slc35c1","Promoter (<=1kb)","chr2",92458997,92460601,1605
"8542",8542,"peak15832",2.48785812934762,307.509211261505,0.805183219185375,0.338819496032971,2.37643709589551,0.0174807416802957,0.137065200565504,0.863072794085435,"Not Sig","Unchanged","Mir129b","Promoter (<=1kb)","chr2",94241089,94241995,907
"8573",8573,"peak15896",2.69606042597235,496.661420098284,0.258722593863459,0.290288560412747,0.891260039650183,0.37278968114135,0.845335973195156,0.0729706492690775,"Not Sig","Unchanged","A930018P22Rik","Promoter (<=1kb)","chr2",104122522,104123414,893
"8600",8600,"peak15943",2.19240542560924,155.741884567918,-0.328727096001509,0.411705454517973,-0.798452127350083,0.424608163560324,0.877353901273552,0.056825188427171,"Not Sig","Unchanged","Bdnf","Promoter (<=1kb)","chr2",109673868,109674378,511
"8601",8601,"peak15944",1.70724036981399,50.9612849434217,1.45054215954001,0.670741445031347,2.16259509574844,0.0305723357980667,0.203567433801233,0.691291698101816,"Not Sig","Unchanged","Bdnf","Promoter (<=1kb)","chr2",109676236,109676456,221
"8602",8602,"peak15945",2.98732591395243,971.238554565887,0.201161789003106,0.270411444493021,0.743910041900232,0.456930899806034,0.897945398963205,0.0467500705152384,"Not Sig","Unchanged","Bdnf","Promoter (<=1kb)","chr2",109676972,109678531,1560
"8603",8603,"peak15946",1.84169771264537,69.4540719546793,0.65321740187948,0.575820712431989,1.1344110897307,0.25662214943928,0.733898011456896,0.134364289047159,"Not Sig","Unchanged","Bdnf","Promoter (<=1kb)","chr2",109692477,109692756,280
"8604",8604,"peak15947",2.90633686052598,806.00337534132,1.10479267104229,0.26947839399773,4.09974489847819,4.13605792184088e-05,0.000976199940659885,3.01046122307889,"Sig","Up","Bdnf","Promoter (<=1kb)","chr2",109692860,109694979,2120
"8630",8630,"peak15987",1.93396169478448,85.8937758979326,0.29786827315009,0.509220459615626,0.584949539095365,0.558581647110013,0.940302761603223,0.0267322883971828,"Not Sig","Unchanged","Meis2","Promoter (<=1kb)","chr2",116064001,116064684,684
"8631",8631,"peak15988",1.94460581558629,88.0249557830644,-0.880452901932921,0.522962030628692,-1.68358857883901,0.0922612074988976,0.421707279079015,0.374988902574024,"Not Sig","Unchanged","Meis2","Promoter (<=1kb)","chr2",116065484,116066069,586
"8667",8667,"peak16037",2.81884698460885,658.941688783052,-0.318018598100493,0.273805835387558,-1.16147487379279,0.245448835486478,0.72139137166982,0.14182905644321,"Not Sig","Unchanged","Gm14207","Promoter (<=1kb)","chr2",119325508,119327499,1992
"8701",8701,"peak16081",2.46699598963545,293.086618090436,2.46045274999153,0.366899392642321,6.70606929128975,1.99936811601858e-11,1.99861205244529e-09,8.69927149794454,"Sig","Up","Ckmt1","Promoter (<=1kb)","chr2",121358583,121359357,775
"8708",8708,"peak16091",3.11329893779601,1298.07246538989,-0.141774655883171,0.282838526404229,-0.501256521470307,0.616190600270927,0.957366543950234,0.0189217534068956,"Not Sig","Unchanged","Frmd5","Promoter (<=1kb)","chr2",121805948,121807688,1741
"8782",8782,"peak16203",2.85502067094257,716.17749701857,0.174702314923449,0.35634819199637,0.490257334952967,0.62395181373752,0.95911755880265,0.0181281581992483,"Not Sig","Unchanged","Ebf4","Promoter (<=1kb)","chr2",130294724,130296211,1488
"8835",8835,"peak16281",3.09413243231665,1242.03099065676,0.583563416349244,0.268111594231934,2.17656911862016,0.0295127313819905,0.19896214007054,0.701229556367856,"Not Sig","Unchanged","Snap25","Promoter (<=1kb)","chr2",136713367,136715065,1699
"8850",8850,"peak16310",2.98974109938296,976.654823686125,0.711760624566228,0.254816158355974,2.79323190946121,0.00521842649445043,0.0545721251558111,1.26302913352726,"Not Sig","Unchanged","Pcsk2os1","Promoter (<=1kb)","chr2",143546280,143548326,2047
"8985",8985,"peak16527",1.98482100156885,96.5652794353124,0.202449723270187,0.522307791672326,0.387606171108386,0.698307501408517,0.972887620490364,0.0119373227528362,"Not Sig","Unchanged","Mmp24","Promoter (<=1kb)","chr2",155774925,155775325,401
"8986",8986,"peak16528",2.90895116740081,810.869877533524,0.511854327551129,0.32192602489954,1.58997498792108,0.111840443084066,0.475651766430644,0.322710886072372,"Not Sig","Unchanged","Mmp24","Promoter (<=1kb)","chr2",155775476,155777278,1803
"9004",9004,"peak16556",3.14866036609728,1408.18711473568,-0.551789365284086,0.296402894169368,-1.86161935709301,0.0626567628364431,0.330012628877976,0.481469440282496,"Not Sig","Unchanged","Dlgap4","Promoter (<=1kb)","chr2",156720475,156722411,1937
"9036",9036,"peak16606",2.64328798884608,439.833180417353,-1.04359503013032,0.298742631261402,-3.4932912846214,0.000477105779084543,0.00786612861413746,2.10423895699142,"Sig","Down","Mafb","Promoter (<=1kb)","chr2",160365227,160367717,2491
"9040",9040,"peak16615",2.11128473075022,129.206609620244,1.49355360153657,0.435683977118828,3.42806639668831,0.000607896763609771,0.00959686257666893,2.01787072407939,"Sig","Up","Lpin3","Promoter (<=1kb)","chr2",160887504,160888495,992
"9045",9045,"peak16626",2.54534404250409,351.029845164966,0.876189537490194,0.316702363729484,2.76660245655319,0.00566437825432514,0.0581117822547,1.23573580479678,"Not Sig","Unchanged","L3mbtl1","Promoter (<=1kb)","chr2",162942964,162943974,1011
"9070",9070,"peak16661",2.97764502873367,949.828132803992,-0.196314029865352,0.276464907630999,-0.71008661297214,0.477650427345851,0.908759748761458,0.0415509171941467,"Not Sig","Unchanged","Dbndd2","Promoter (<=1kb)","chr2",164460879,164461883,1005
"9071",9071,"peak16662",3.06770810152449,1168.71360992763,0.93533224442945,0.263379966963719,3.55126570639403,0.000383383161842961,0.00659990506758747,2.18046231126411,"Not Sig","Unchanged","Dbndd2","Promoter (<=1kb)","chr2",164485839,164487465,1627
"9083",9083,"peak16676",1.92632091970105,84.3958166002928,1.02856514735581,0.514072831824902,2.0008160005354,0.0454122224523759,0.268023365012274,0.571827344577217,"Not Sig","Unchanged","Mmp9","Promoter (1-2kb)","chr2",164938428,164939367,940
"9120",9120,"peak16741",2.9731028664754,939.945918674672,0.245232837382752,0.329956758463393,0.743227198996621,0.45734413888773,0.897945398963205,0.0467500705152384,"Not Sig","Unchanged","Pard6b","Promoter (<=1kb)","chr2",168080250,168082001,1752
"9128",9128,"peak16755",1.30276841750019,20.0802177273324,-0.753551409297709,0.992075037844269,-0.759570980573344,0.447511070815629,0.893167118038547,0.0490672738644571,"Not Sig","Unchanged","Sall4","Promoter (<=1kb)","chr2",168765965,168766234,270
"9129",9129,"peak16756",1.7477530963175,55.9439460371873,-1.36706501047534,0.632462329428505,-2.1614963403601,0.0306570193458515,0.203960052364976,0.690454885203206,"Not Sig","Unchanged","Sall4","Promoter (<=1kb)","chr2",168766683,168767296,614
"9157",9157,"peak16833",1.98180588345527,95.8971904169105,-1.59346498916626,0.545171876687665,-2.92286718612078,0.00346824419481358,0.0394421594831788,1.4040393151823,"Sig","Down","Gnas","Promoter (<=1kb)","chr2",174284255,174285643,1389
"9158",9158,"peak16834",1.36609688652985,23.2325503230398,-2.45269290186667,1.05832632261544,-2.31752045607761,0.0204753976473841,0.153152544887092,0.814875782264274,"Not Sig","Unchanged","Gnas","Promoter (<=1kb)","chr2",174285699,174286072,374
"9160",9160,"peak16836",2.11767886754476,131.122997138697,-0.117040644888726,0.436398838336182,-0.268196508805927,0.788548062160515,0.986760160582421,0.00578839301741324,"Not Sig","Unchanged","Gnas","Promoter (<=1kb)","chr2",174327142,174327470,329
"9161",9161,"peak16837",2.19970037370902,158.380012792915,0.150273114886271,0.397507025864599,0.378038890154001,0.705401703834362,0.975240835839757,0.0108881219830248,"Not Sig","Unchanged","Gnas","Promoter (<=1kb)","chr2",174327620,174328005,386
"9162",9162,"peak16838",3.21927332283905,1656.81234877491,0.147327091830121,0.321826764699714,0.457783838978052,0.647107747637214,0.966133694636771,0.0149627712807543,"Not Sig","Unchanged","Gnas","Promoter (<=1kb)","chr2",174329512,174331262,1751
"9204",9204,"peak16943",2.66661499633857,464.103663191227,2.865272961428,0.312018193137108,9.18303170920848,4.19121864688813e-20,1.53405050504793e-17,16.8141603420151,"Sig","Up","Phactr3","Promoter (<=1kb)","chr2",178118822,178120190,1369
"9205",9205,"peak16944",2.70321301019738,504.908881573663,-0.187502549168026,0.293571578222105,-0.638694489104011,0.523021698473051,0.925522887199923,0.0336128371361107,"Not Sig","Unchanged","Phactr3","Promoter (<=1kb)","chr2",178141919,178143263,1345
"9246",9246,"peak16995",3.20843378881256,1615.97184127916,0.141185152864283,0.304540479408803,0.463600612760453,0.642933915262692,0.964158780986422,0.0158514390973494,"Not Sig","Unchanged","Zbtb46","Promoter (<=1kb)","chr2",181458168,181459540,1373
"9247",9247,"peak16996",2.13873543511894,137.637075158191,0.570371190630661,0.447987269420306,1.2731861585458,0.202951991043099,0.65989214417198,0.180527041759211,"Not Sig","Unchanged","Zbtb46","Promoter (<=1kb)","chr2",181459633,181460007,375
"9315",9315,"peak17212",3.17944314882061,1511.62180804234,0.547644810345092,0.297509859211114,1.84076188868914,0.0656564600559126,0.340757600608686,0.467554448433574,"Not Sig","Unchanged","Fndc3b","Promoter (<=1kb)","chr3",27709899,27711455,1557
"9377",9377,"peak17314",3.02001775602309,1047.17136051927,-0.109494251378664,0.271475351664117,-0.403330360224143,0.686705209967662,0.971114018301803,0.0127297766704974,"Not Sig","Unchanged","Spry1","Promoter (<=1kb)","chr3",37639802,37641431,1630
"9378",9378,"peak17317",2.37037599822266,234.625925220104,1.11517719606393,0.369724848877478,3.01623545036184,0.00255934440734371,0.0309397168674361,1.5094836648924,"Sig","Up","Gm5148","Promoter (<=1kb)","chr3",37723586,37724679,1094
"9394",9394,"peak17347",3.08630351447394,1219.84180938648,0.314254477495676,0.359787093302943,0.873445666465505,0.382420209152377,0.851409326352169,0.0698615968637225,"Not Sig","Unchanged","Larp1b","Promoter (<=1kb)","chr3",40949142,40951202,2061
"9417",9417,"peak17416",3.23401713972888,1714.0249513411,0.487516032039921,0.252488220496765,1.9308466394224,0.0535020206962266,0.298165044362597,0.525543272788732,"Not Sig","Unchanged","Foxo1","Promoter (<=1kb)","chr3",52267650,52270222,2573
"9420",9420,"peak17420",2.9672575095527,927.379538640914,1.07805876447459,0.262392682249868,4.10857023614702,3.98116133288261e-05,0.000946211880825276,3.024011603165,"Sig","Up","Lhfp","Promoter (<=1kb)","chr3",53041167,53042592,1426
"9421",9421,"peak17421",1.99799070836335,99.5384121095407,3.74725439588519,0.540243955841847,6.93622641283594,4.02712003873369e-12,4.51930249252421e-10,9.34492858886631,"Sig","Up","Lhfp","Promoter (1-2kb)","chr3",53043159,53043617,459
"9427",9427,"peak17429",2.41723914770621,261.360015790622,-1.15130048740031,0.344174349511482,-3.34510834126501,0.000822504345722348,0.0122573516013509,1.91160335601404,"Sig","Down","Trpc4","Promoter (<=1kb)","chr3",54155642,54157108,1467
"9430",9430,"peak17434",2.76851179872408,586.829312126382,0.852846102275422,0.307865471394545,2.77019081877635,0.00560234606561178,0.0575995744368927,1.23958072526415,"Not Sig","Unchanged","Smad9","Promoter (<=1kb)","chr3",54755244,54756455,1212
"9440",9440,"peak17451",1.81766474924497,65.7150358632001,-2.67052658734317,0.592296813781758,-4.50876406086354,6.5206374663608e-06,0.000196062990127768,3.70760437828642,"Sig","Down","Mab21l1","Promoter (2-3kb)","chr3",55780122,55780310,189
"9441",9441,"peak17452",3.29514887137593,1973.09897685112,-0.383859740912108,0.249759073160164,-1.53692010486421,0.124312875512134,0.50659945551716,0.295335281316138,"Not Sig","Unchanged","Mab21l1","Promoter (<=1kb)","chr3",55782629,55784450,1822
"9490",9490,"peak17561",3.29498561304931,1972.35739639768,0.0194227203515951,0.247991672528375,0.0783200506435261,0.937573468344213,0.996601115023331,0.00147863126469215,"Not Sig","Unchanged","Ppm1l","Promoter (<=1kb)","chr3",69316077,69318864,2788
"9504",9504,"peak17596",2.02442551336902,105.785346607769,1.13415131732766,0.469379420166294,2.41627832111993,0.0156800707830338,0.126430279525139,0.898148901877652,"Not Sig","Unchanged","Rapgef2","Promoter (<=1kb)","chr3",79144578,79145853,1276
"9505",9505,"peak17597",3.26805511525778,1853.76686553751,0.0579085464113743,0.287879581132513,0.201155449037279,0.840577025919498,0.992161666657211,0.00341755645811652,"Not Sig","Unchanged","Rapgef2","Promoter (<=1kb)","chr3",79285893,79287811,1919
"9512",9512,"peak17607",2.88736542062042,771.552389517079,0.217642359211976,0.320788270806937,0.678461087945953,0.497479387828375,0.9162134459775,0.0380033389832241,"Not Sig","Unchanged","Glrb","Promoter (<=1kb)","chr3",80912928,80914063,1136
"9528",9528,"peak17631",2.69130319538219,491.250714882655,1.12113037077416,0.305641528754027,3.66812185289265,0.000244338736343517,0.00450275978028552,2.34652122178663,"Sig","Up","Trim2","Promoter (<=1kb)","chr3",84219159,84221019,1861
"9529",9529,"peak17633",2.85484666860992,715.890614270883,0.237751317706792,0.277571816536864,0.856539834170148,0.391699249108501,0.856754328908739,0.0671436925398482,"Not Sig","Unchanged","Trim2","Promoter (<=1kb)","chr3",84258666,84260121,1456
"9530",9530,"peak17634",2.21646381678526,164.612881350662,-0.425510910167904,0.390738456063096,-1.08899163510846,0.276157574465619,0.753694330719597,0.122804751474204,"Not Sig","Unchanged","Trim2","Promoter (<=1kb)","chr3",84304168,84305539,1372
"9566",9566,"peak17692",2.72084050071106,525.824116399468,0.295070157398774,0.284678198701433,1.03650423089911,0.299966966622132,0.782855869121012,0.106318188142873,"Not Sig","Unchanged","Hapln2","Promoter (<=1kb)","chr3",88022492,88023801,1310
"9616",9616,"peak17753",2.46613589650838,292.506752711238,1.17297173291346,0.328729093227587,3.56820177185043,0.000359439667212935,0.00627858232207263,2.20213840709176,"Sig","Up","Efna1","Promoter (<=1kb)","chr3",89279006,89280400,1395
"9617",9617,"peak17754",2.13565774198744,136.665137294228,0.40466334903848,0.418403088536912,0.967161476875142,0.333463316759931,0.815916690068528,0.0883541830238507,"Not Sig","Unchanged","Efna1","Promoter (<=1kb)","chr3",89280644,89281385,742
"9623",9623,"peak17762",3.04381878013883,1106.16211480585,2.18884618401416,0.265590101845184,8.24144487617265,1.70143318560697e-16,3.92998028337625e-14,13.4056096284649,"Sig","Up","Zbtb7b","Promoter (<=1kb)","chr3",89391684,89393460,1777
"9624",9624,"peak17763",2.61608505772092,413.128406356378,1.55118475719746,0.308530802892534,5.02764956579638,4.96528186244831e-07,1.96554111130628e-05,4.70651786803482,"Sig","Up","Zbtb7b","Promoter (<=1kb)","chr3",89393841,89394854,1014
"9636",9636,"peak17776",2.02716829536507,106.455546887641,-1.29369369743794,0.468228654522467,-2.76295285421466,0.00572810396389625,0.05847611321442,1.2330215017415,"Not Sig","Unchanged","She","Promoter (<=1kb)","chr3",89830995,89832154,1160
"9711",9711,"peak17888",2.59538263020298,393.89696105124,0.772180739842766,0.315251458112046,2.44941211205539,0.0143089625575446,0.11807996122322,0.927823798140819,"Not Sig","Unchanged","Ciart","Promoter (<=1kb)","chr3",95881620,95882958,1339
"9718",9718,"peak17899",2.15287620731292,142.192341975607,0.889371884237691,0.429807892303572,2.06923116155701,0.0385243998546615,0.238173733536479,0.623106135418992,"Not Sig","Unchanged","Mtmr11","Promoter (<=1kb)","chr3",96161228,96162638,1411
"9794",9794,"peak18046",2.59712252891203,395.478181873033,0.0944693816254673,0.301745576792469,0.31307627647659,0.754222712368404,0.983687587566013,0.00714280862072924,"Not Sig","Unchanged","Syt6","Promoter (<=1kb)","chr3",103575334,103576822,1489
"9878",9878,"peak18179",3.04875451068118,1118.80528876474,0.0985713999488918,0.295642399383538,0.33341428751231,0.738821579689276,0.981862596491317,0.00794928386359162,"Not Sig","Unchanged","Slc35a3","Promoter (<=1kb)","chr3",116711525,116712811,1287
"9928",9928,"peak18261",2.73174669750529,539.196044396562,1.05101594171735,0.300896651973487,3.49294661414165,0.000477722004489637,0.00787083393962116,2.10397925033621,"Sig","Up","Ank2","Promoter (<=1kb)","chr3",127224566,127226401,1836
"9929",9929,"peak18265",2.73106550400571,538.350975088441,-0.338972487736233,0.291514773809528,-1.16279694269531,0.24491189789153,0.721126109249676,0.141988779993388,"Not Sig","Unchanged","Ank2","Promoter (<=1kb)","chr3",127407849,127409141,1293
"9930",9930,"peak18266",2.80452977431802,637.572790188713,0.200371002528915,0.280002558502276,0.7156041844785,0.47423578908389,0.907620392471137,0.0420957549221897,"Not Sig","Unchanged","Ank2","Promoter (<=1kb)","chr3",127498320,127499468,1149
"9934",9934,"peak18273",2.76904664926907,587.552460448409,0.280704558805388,0.285607272390865,0.982834073010693,0.32568910921395,0.809385057564435,0.0918448175837082,"Not Sig","Unchanged","Tifa","Promoter (<=1kb)","chr3",127789548,127791087,1540
"10113",10113,"peak18649",3.07811547735629,1197.05878266222,0.407253626581304,0.260776132377575,1.56169823851688,0.118359093970918,0.492878101090996,0.30726047741561,"Not Sig","Unchanged","Runx1t1","Promoter (<=1kb)","chr4",13742769,13744691,1923
"10114",10114,"peak18650",2.38139623325781,240.655744736016,0.218300891645419,0.368511788536672,0.59238509712884,0.553592743499359,0.939704875957411,0.0270085196638555,"Not Sig","Unchanged","Runx1t1","Promoter (<=1kb)","chr4",13750869,13752193,1325
"10115",10115,"peak18651",2.21178591517203,162.849307147529,0.843188761839611,0.421668217028561,1.99964979049512,0.0455380934416067,0.268240764813803,0.57147522130776,"Not Sig","Unchanged","Runx1t1","Promoter (<=1kb)","chr4",13784791,13786119,1329
"10134",10134,"peak18707",2.41850683921152,262.12403172528,0.824826194856419,0.346450049276075,2.38079398914774,0.0172753701036639,0.13573260572532,0.867315813463104,"Not Sig","Unchanged","Prdm13","Promoter (2-3kb)","chr4",21688387,21689254,868
"10158",10158,"peak18779",3.12910053638303,1346.17194814791,0.468766798823286,0.26989954862533,1.7368194989982,0.0824190361570237,0.39434032597319,0.404128808896522,"Not Sig","Unchanged","Rragd","Promoter (<=1kb)","chr4",32982837,32984213,1377
"10203",10203,"peak18858",3.40271820292566,2527.65736406993,0.600213261656952,0.292999194941174,2.04851505403439,0.040509558562868,0.247519048640668,0.606391372887202,"Not Sig","Unchanged","Cntfr","Promoter (<=1kb)","chr4",41693986,41696041,2056
"10221",10221,"peak18900",2.47294803558843,297.131048580066,0.19254402287252,0.378822502637561,0.508269760988133,0.611264173520835,0.957219595981941,0.018988419189699,"Not Sig","Unchanged","Phf24","Promoter (<=1kb)","chr4",42916624,42917767,1144
"10275",10275,"peak18972",2.89186002110379,779.578801393816,1.7880588406633,0.278696910621436,6.41578278236488,1.40101091395611e-10,1.19467565067849e-08,7.92274998780428,"Sig","Up","Tmod1","Promoter (<=1kb)","chr4",46038909,46040551,1643
"10285",10285,"peak18991",3.09934935704316,1257.04075124048,0.756716756168634,0.31544635291993,2.39887622463878,0.0164454726177525,0.130766791125986,0.88350253324343,"Not Sig","Unchanged","Gabbr2","Promoter (<=1kb)","chr4",46989718,46992117,2400
"10336",10336,"peak19090",2.71333396973437,516.813642953991,0.943222910972016,0.291169801333509,3.23942560887913,0.00119770705144958,0.0166322893653488,1.77904796783958,"Not Sig","Unchanged","Svep1","Promoter (<=1kb)","chr4",58205575,58206823,1249
"10492",10492,"peak19427",3.06117971249619,1151.27669250119,0.923877996087376,0.26402960084614,3.49914552431474,0.000466751762499089,0.00774371769987157,2.11105048777904,"Not Sig","Unchanged","Pde4b","Promoter (<=1kb)","chr4",102087290,102088782,1493
"10493",10493,"peak19428",1.60187864055431,39.9833004633816,-1.89518673365632,0.731268085176255,-2.59164425752224,0.00955184858993017,0.0869682471500301,1.06063928306712,"Not Sig","Unchanged","Pde4b","Promoter (<=1kb)","chr4",102255046,102255746,701
"10494",10494,"peak19429",1.29228508622456,19.6013095041163,-1.49868587594803,0.989358192070279,-1.51480615206911,0.12982150205125,0.52013865869001,0.283880866602378,"Not Sig","Unchanged","Pde4b","Promoter (<=1kb)","chr4",102421487,102421975,489
"10495",10495,"peak19430",1.97829958283406,95.1260761293565,-1.37728243172921,0.496659323003504,-2.77309287863602,0.00555262703429499,0.0573113014199185,1.24175972950994,"Not Sig","Unchanged","Pde4b","Promoter (<=1kb)","chr4",102570276,102571122,847
"10496",10496,"peak19431",0.692459869380194,4.92560826573794,-2.03389501238131,1.92111463415298,-1.05870569940146,0.289733831434851,NA,NA,NA,NA,"Pde4b","Promoter (<=1kb)","chr4",102589872,102590044,173
"10524",10524,"peak19472",3.14995081660289,1412.37758527688,-0.0292886290236838,0.255468584837716,-0.114646695374655,0.908725166143534,0.994109904506638,0.00256559922219406,"Not Sig","Unchanged","Lrp8","Promoter (<=1kb)","chr4",107802254,107804235,1982
