"","res_1.rownames","log_mean_counts","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logpadj","significant","change","SYMBOL","annotation","seqnames","start","end","width"
"8316","peak15414",3.14324113783209,1390.72460333225,0.534382416197875,0.271977163133827,1.96480619931656,0.0494366724225771,0.283263900211827,0.547808769418055,"Not Sig","Unchanged","Cacnb4","Promoter (<=1kb)","chr2",52674867,52676778,1912
"8317","peak15415",3.07069096398838,1176.7683087131,-0.0891928242766985,0.269806712713063,-0.330580449166046,0.740961415970781,0.982830847562126,0.007521221020031,"Not Sig","Unchanged","Stam2","Promoter (<=1kb)","chr2",52741557,52742963,1407
"8318","peak15416",3.31653513053378,2072.69371515882,-0.316015731528634,0.266617983267531,-1.18527538036148,0.235908584338621,0.70737450575273,0.150350596500951,"Not Sig","Unchanged","Fmnl2","Promoter (<=1kb)","chr2",52857564,52859325,1762
"8319","peak15418",3.33696980428002,2172.5501200812,0.0472827346389646,0.25644527113333,0.184377486978036,0.853717329831679,0.992721182671607,0.00317271105164155,"Not Sig","Unchanged","Prpf40a","Promoter (<=1kb)","chr2",53190535,53192778,2244
"8320","peak15422",1.66654158247839,46.4025216968083,-0.157219657200764,0.648457838457051,-0.24245162580632,0.808430235746463,0.988380681560503,0.00507575170952147,"Not Sig","Unchanged","Rprm","Promoter (1-2kb)","chr2",54083869,54084240,372
"8321","peak15423",2.43705009463969,273.558425001212,-0.118606873653741,0.334284032920678,-0.354808671588228,0.722732931527411,0.979250088985389,0.00910638031534129,"Not Sig","Unchanged","Rprm","Promoter (<=1kb)","chr2",54084315,54085718,1404
"8322","peak15424",3.17190651244063,1485.61580965813,0.61730324020406,0.265341311744027,2.32644979459349,0.0199945678418992,0.150678100578595,0.821949863073458,"Not Sig","Unchanged","Galnt13","Promoter (<=1kb)","chr2",54435773,54438006,2234
"8323","peak15431",3.42543137419028,2663.36920652413,-0.0215930651909084,0.252479583868015,-0.0855240049912164,0.931844812160035,0.996541936332834,0.00150442066171398,"Not Sig","Unchanged","Kcnj3","Promoter (<=1kb)","chr2",55435889,55438300,2412
"8324","peak15437",2.99892008031404,997.516482075639,0.366097744112273,0.257321062424149,1.42272746996834,0.154815174133554,0.57246002608197,0.242254833980445,"Not Sig","Unchanged","Nr4a2","Promoter (<=1kb)","chr2",57114085,57115510,1426
"8325","peak15438",2.80837875251042,643.248456105277,0.460396349099349,0.273077019304726,1.68595786738683,0.0918039147981178,0.420222932726644,0.376520250633371,"Not Sig","Unchanged","Nr4a2","Promoter (<=1kb)","chr2",57115653,57116956,1304
"8326","peak15439",2.97030644437126,933.913050706523,0.0219579107871455,0.315172998074019,0.0696693908467013,0.944456805128767,0.996775620336407,0.00140259275839149,"Not Sig","Unchanged","Nr4a2","Promoter (<=1kb)","chr2",57123237,57124497,1261
"8327","peak15440",2.56697967138622,368.960327736973,-0.0515384958420886,0.311651925022934,-0.165371979776143,0.868651206901609,0.992721182671607,0.00317271105164155,"Not Sig","Unchanged","4930555B11Rik","Promoter (<=1kb)","chr2",57181310,57182504,1195
"8328","peak15442",3.01150393527344,1026.84273615804,0.328506397799944,0.274105336367379,1.19846772103573,0.230734982070514,0.701556594376895,0.153937288806413,"Not Sig","Unchanged","Gpd2","Promoter (<=1kb)","chr2",57237515,57238883,1369
"8329","peak15448",1.61406744152536,41.1213573441111,-1.43425843386897,0.701777994524067,-2.04374951203999,0.0409782991786605,0.24946640628442,0.602987929189253,"Not Sig","Unchanged","Acvr1c","Promoter (<=1kb)","chr2",58324302,58324922,621
"8330","peak15449",2.73368629035313,541.609521136144,1.00160159342642,0.281753015133939,3.55489219148296,0.000378134101010189,0.00653317966385868,2.18487539845346,"Sig","Up","Acvr1c","Promoter (<=1kb)","chr2",58356883,58358129,1247
"8331","peak15451",3.14086961276688,1383.15105636979,0.0842603691420132,0.349136979235676,0.241338999170109,0.809292387036334,0.988380681560503,0.00507575170952147,"Not Sig","Unchanged","Acvr1","Promoter (<=1kb)","chr2",58566011,58567986,1976
"8332","peak15453",3.33290410262719,2152.3064274617,-0.0736788665638273,0.259153032632731,-0.284306403113732,0.776175579554373,0.986425830566811,0.00593556381930893,"Not Sig","Unchanged","Ccdc148","Promoter (<=1kb)","chr2",59160309,59162254,1946
"8333","peak15456",3.18760754807069,1540.30791850622,0.532095965641395,0.269378653884697,1.97527145513597,0.0482373507728309,0.278547284523403,0.555101070994703,"Not Sig","Unchanged","Tanc1","Promoter (<=1kb)","chr2",59611686,59613571,1886
"8334","peak15458",2.75987364847663,575.272545992964,0.28982178614692,0.299179966400528,0.968720565196269,0.332684628916779,0.815107353037751,0.0887851890985934,"Not Sig","Unchanged","Wdsub1","Promoter (<=1kb)","chr2",59882047,59882815,769
"8335","peak15460",3.05402395364028,1132.46282283416,-0.174916802953022,0.303482414737618,-0.576365530451738,0.564368137966928,0.943918346969215,0.0250655724333309,"Not Sig","Unchanged","Baz2b","Promoter (<=1kb)","chr2",60124409,60125878,1470
"8336","peak15461",3.21604537154077,1644.54352271763,-0.162167378736435,0.299559596456011,-0.541352641193882,0.588264543248268,0.950392448233017,0.0220970232296318,"Not Sig","Unchanged","Baz2b","Promoter (<=1kb)","chr2",60209110,60210935,1826
"8337","peak15463",2.07211338609593,118.062883533285,0.338348492792657,0.447386412712551,0.756277980686123,0.449482547139479,0.893167118038547,0.0490672738644571,"Not Sig","Unchanged","Cd302","Promoter (<=1kb)","chr2",60283712,60284438,727
"8338","peak15465",2.18158457144742,151.909373084076,-0.100994374150054,0.406189757514696,-0.248638406758447,0.803640496932676,0.988286602396403,0.00511709206274479,"Not Sig","Unchanged","Ly75","Promoter (<=1kb)","chr2",60382830,60383662,833
"8339","peak15467",1.58121715179415,38.1256407943774,0.588581598936741,0.714931391366096,0.82327004527256,0.410354443980394,0.866463421697703,0.0622497665797857,"Not Sig","Unchanged","Pla2r1","Promoter (<=1kb)","chr2",60553006,60553536,531
"8340","peak15471",2.88127331280985,760.80492063168,0.358222937681398,0.289587336714859,1.23701174832144,0.216082721078604,0.682621699267172,0.165819910428594,"Not Sig","Unchanged","Rbms1","Promoter (<=1kb)","chr2",60880686,60881868,1183
"8341","peak15472",3.14769202813168,1405.05080507834,-0.1841194921632,0.270315098600987,-0.681129145638215,0.495789776466644,0.915857952629701,0.0381718791409465,"Not Sig","Unchanged","Rbms1","Promoter (<=1kb)","chr2",60961957,60963592,1636
"8342","peak15476",2.96759305029149,928.096319230043,-0.234921016382436,0.26967983208929,-0.871110807813964,0.38369365346436,0.851554255763139,0.0697876762652282,"Not Sig","Unchanged","Tank","Promoter (<=1kb)","chr2",61592934,61594190,1257
"8343","peak15478",2.86386278551538,730.908118021107,-0.32541284472963,0.274113941733902,-1.18714445048376,0.23517064763738,0.70705735851648,0.150545353562698,"Not Sig","Unchanged","Psmd14","Promoter (<=1kb)","chr2",61711602,61712627,1026
"8344","peak15479",2.10972940652973,128.744713914539,0.649314066727005,0.43259362853405,1.50097926529192,0.133360924618159,0.528006283506511,0.277360909140492,"Not Sig","Unchanged","Tbr1","Promoter (<=1kb)","chr2",61804887,61805986,1100
"8345","peak15483",2.76006369887406,575.524344498385,0.91840973826472,0.283521525415614,3.23929457179106,0.00119825749116085,0.0166322893653488,1.77904796783958,"Not Sig","Unchanged","Slc4a10","Promoter (<=1kb)","chr2",62046406,62048004,1599
"8346","peak15486",1.84418548048543,69.853067207302,-0.406198986145555,0.546426296630451,-0.743373788286527,0.457255409108278,0.897945398963205,0.0467500705152384,"Not Sig","Unchanged","Dpp4","Promoter (<=1kb)","chr2",62411343,62412195,853
"8347","peak15487",2.23865674911692,173.243420224583,-0.39338358421295,0.387792114970644,-1.014418728557,0.310382991382794,0.795760467820085,0.0992176397486186,"Not Sig","Unchanged","Ifih1","Promoter (<=1kb)","chr2",62645772,62646642,871
"8348","peak15488",2.51432087389545,326.829217307557,-0.101853115350457,0.335832269342845,-0.303285671593627,0.761672164696992,0.984925991061677,0.00659640186897092,"Not Sig","Unchanged","Gca","Promoter (<=1kb)","chr2",62664045,62664784,740
"8349","peak15491",2.70176020324987,503.222676444752,-0.375238199261483,0.287437742719266,-1.30545903857856,0.191736586291994,0.640405043446979,0.193545256495761,"Not Sig","Unchanged","Kcnh7","Promoter (<=1kb)","chr2",63183602,63184968,1367
"8350","peak15494",1.40254547437344,25.2665225853843,-2.3106410589547,0.990888887576057,-2.33188714489175,0.0197066289254952,0.14907485175404,0.826595613861709,"Not Sig","Unchanged","Fign","Promoter (<=1kb)","chr2",64097245,64097495,251
"8351","peak15495",2.8453669023756,700.433489093738,-0.495189360476789,0.356561676144196,-1.38879019706125,0.164896557026012,0.591107439209319,0.228333574930885,"Not Sig","Unchanged","Fign","Promoter (<=1kb)","chr2",64097677,64099047,1371
"8352","peak15501",2.68108662022134,479.829141222149,-0.530884016246144,0.302773008567963,-1.75340602108849,0.0795323382267162,0.385445886891792,0.414036584341641,"Not Sig","Unchanged","Grb14","Promoter (<=1kb)","chr2",65022079,65023275,1197
"8353","peak15502",2.96629592779237,925.328476997849,0.1764802531188,0.319360498584059,0.552605140276447,0.580533821397857,0.948655824223946,0.0228913226115443,"Not Sig","Unchanged","Cobll1","Promoter (<=1kb)","chr2",65237840,65239382,1543
"8354","peak15503",1.12482775039617,13.3299263660516,-1.26191995043428,1.19554098158148,-1.05552211917068,0.291186598720675,NA,NA,NA,NA,"Slc38a11","Promoter (<=1kb)","chr2",65363975,65364319,345
"8355","peak15504",1.13092131004792,13.5182760293946,-2.54855519145648,1.23433901779932,-2.06471249365531,0.0389502117466682,NA,NA,NA,NA,"Scn3a","Promoter (<=1kb)","chr2",65567058,65567417,360
"8356","peak15505",2.32777364261458,212.703013372573,3.07451821699744,0.40904753765518,7.51628584448101,5.6354271065322e-14,8.53964626060557e-12,11.0685601188015,"Sig","Up","Scn2a","Promoter (<=1kb)","chr2",65620732,65622027,1296
"8357","peak15506",0.960232425504608,9.12499059493916,-1.04780582987629,1.39185348116032,-0.752813312650395,0.451562105799608,NA,NA,NA,NA,"Scn2a","Promoter (<=1kb)","chr2",65668324,65668500,177
"8358","peak15507",2.07040037678914,117.598119433381,1.49679762426974,0.467468907257956,3.20191910313254,0.00136515329930323,0.0185151391695091,1.73247301921688,"Sig","Up","Scn2a","Promoter (<=1kb)","chr2",65668634,65669301,668
"8359","peak15511",2.21657615343395,164.655466398414,-0.634053182198987,0.395107096739797,-1.60476282868832,0.108546009197402,0.467829366814384,0.329912519925039,"Not Sig","Unchanged","Csrnp3","Promoter (<=1kb)","chr2",65845907,65846814,908
"8360","peak15513",1.23305500746958,17.1023191828607,-2.94756633774563,1.1244314183244,-2.62138382982754,0.00875736029535844,0.0811949956301141,1.09047073722683,"Not Sig","Unchanged","Csrnp3","Promoter (<=1kb)","chr2",65930112,65930422,311
"8361","peak15514",2.17046374675167,148.068864786276,0.434286382529494,0.405650495284855,1.07059251147846,0.284352692062198,0.764929318956552,0.116378692696455,"Not Sig","Unchanged","Csrnp3","Promoter (<=1kb)","chr2",65931526,65932394,869
"8362","peak15518",2.82134881907706,662.748600123734,-0.185515601425137,0.295597029864578,-0.627596297263634,0.530268434946444,0.928643086920194,0.0321511699294082,"Not Sig","Unchanged","Galnt3","Promoter (<=1kb)","chr2",66123989,66125185,1197
"8363","peak15520",2.90261878794525,799.132489978227,0.0824395965028574,0.29256689251323,0.281780333361299,0.778111951838647,0.986425830566811,0.00593556381930893,"Not Sig","Unchanged","Ttc21b","Promoter (<=1kb)","chr2",66255961,66257101,1141
"8364","peak15524",2.52445016711421,334.541628852347,1.17656990232761,0.321705875547532,3.65728446931574,0.000254901437730649,0.00464346102990035,2.33315819490334,"Sig","Up","Scn1a","Promoter (<=1kb)","chr2",66408636,66410254,1619
"8365","peak15525",2.07964604502344,120.128497452395,0.783874516600775,0.443828772164094,1.76616426370609,0.077368294564906,0.379212481660266,0.421117376431632,"Not Sig","Unchanged","Gm13629","Promoter (<=1kb)","chr2",66439900,66441065,1166
"8366","peak15526",2.1854191063797,153.256571727397,-0.527157545981524,0.403790214847963,-1.3055233301778,0.191714708238635,0.640405043446979,0.193545256495761,"Not Sig","Unchanged","Scn9a","Promoter (<=1kb)","chr2",66634372,66635270,899
"8367","peak15530",3.10444593250757,1271.87939760058,0.0840027086531161,0.298945001609379,0.280997200825854,0.778712546791846,0.986425830566811,0.00593556381930893,"Not Sig","Unchanged","Stk39","Promoter (<=1kb)","chr2",68470875,68472513,1639
"8368","peak15533",3.20743554241888,1612.26171920167,0.296008523544007,0.263820192819486,1.12200859373394,0.26185878600281,0.740128587881763,0.130692820598713,"Not Sig","Unchanged","Cers6","Promoter (<=1kb)","chr2",68861069,68862973,1905
"8369","peak15536",2.60087790479995,398.912738428112,-1.05027462842917,0.314178907063768,-3.34291897010131,0.000829021036241824,0.0123347338794429,1.90887021592992,"Sig","Down","Spc25","Promoter (<=1kb)","chr2",69205270,69206326,1057
"8370","peak15537",2.70299600851356,504.656659375494,-1.30811691974283,0.30770250132019,-4.25123914862697,2.12591014718662e-05,0.000547375847529402,3.26171436935943,"Sig","Down","Lrp2","Promoter (<=1kb)","chr2",69585251,69586453,1203
"8371","peak15538",1.71327637103497,51.6745104621115,-0.0277481476739071,0.648759236987518,-0.0427711022701647,0.965883999948962,0.997146899090265,0.00124085696942197,"Not Sig","Unchanged","Lrp2","Promoter (1-2kb)","chr2",69587094,69587415,322
"8372","peak15539",2.72745882820488,533.898656748487,0.183457046783459,0.287231945644311,0.638706973807991,0.523013575115594,0.925522887199923,0.0336128371361107,"Not Sig","Unchanged","Bbs5","Promoter (<=1kb)","chr2",69646834,69647858,1025
"8373","peak15540",2.67634389453095,474.617660797772,-0.160441139023262,0.294658799650351,-0.544498040491732,0.586098796460446,0.950033333554047,0.0222611564747165,"Not Sig","Unchanged","Fastkd1","Promoter (<=1kb)","chr2",69712864,69713651,788
"8374","peak15541",3.25009875431663,1778.6838193581,0.0602570986438273,0.266415189020055,0.226177414529062,0.82106343607622,0.990663264343358,0.00407394116488232,"Not Sig","Unchanged","Ppig","Promoter (<=1kb)","chr2",69722372,69723849,1478
"8375","peak15544",2.66556918863794,462.987417690253,-0.184704801014507,0.299628615303045,-0.616445798501909,0.537600334338314,0.932522076622799,0.0303408778656887,"Not Sig","Unchanged","Phospho2","Promoter (<=1kb)","chr2",69789064,69790146,1083
"8376","peak15545",2.91772054008902,827.409570677361,0.0943057320578244,0.363683312401786,0.259307284227654,0.795398159581328,0.987386654935921,0.00551274680137292,"Not Sig","Unchanged","Klhl23","Promoter (<=1kb)","chr2",69822367,69823693,1327
"8377","peak15546",2.97290978896121,939.528132832357,-0.173446873668409,0.309882077105422,-0.559718959187828,0.575671148351969,0.946725457272613,0.0237759446272382,"Not Sig","Unchanged","Ssb","Promoter (<=1kb)","chr2",69861047,69862597,1551
"8378","peak15547",2.6125417464673,409.771497120921,0.56313576754797,0.299787460098517,1.87845004378406,0.0603196249911555,0.321979851506525,0.492171304246141,"Not Sig","Unchanged","Mettl5","Promoter (<=1kb)","chr2",69885079,69886121,1043
"8379","peak15548",3.1968521505427,1573.44711530372,-0.0123786909627051,0.287206626186648,-0.043100297256584,0.965621582344554,0.997146899090265,0.00124085696942197,"Not Sig","Unchanged","Ubr3","Promoter (<=1kb)","chr2",69897164,69898701,1538
"8380","peak15553",2.80507031567397,638.366834408118,-2.10777993157409,0.283421113696588,-7.43691923330221,1.03060517711532e-13,1.47705588968378e-11,10.8306030712947,"Sig","Down","Sp5","Promoter (<=1kb)","chr2",70474937,70477320,2384
"8381","peak15554",2.45022596910716,281.984975438824,-0.286163349940656,0.36082125012728,-0.793088959809632,0.427725994624605,0.880502878604561,0.0552692198670248,"Not Sig","Unchanged","Erich2","Promoter (<=1kb)","chr2",70508761,70509823,1063
"8382","peak15556",2.40862589015276,256.227589050797,-1.50617447567458,0.355330955463337,-4.23879330668107,2.24724440031107e-05,0.000573650123688848,3.24135290843784,"Sig","Down","Gad1","Promoter (<=1kb)","chr2",70562105,70563694,1590
"8383","peak15557",1.41621417631264,26.0743911552711,-2.24481281289833,0.881764101187352,-2.54582014608617,0.0109021343008371,0.096385238629214,1.01598947307598,"Not Sig","Unchanged","Gad1","Promoter (2-3kb)","chr2",70568400,70568675,276
"8384","peak15558",2.958863818856,909.627997064688,0.0841317035115065,0.289459070353366,0.290651467265476,0.771317893271248,0.985953190497263,0.00614370330555157,"Not Sig","Unchanged","Gorasp2","Promoter (<=1kb)","chr2",70661430,70662447,1018
"8385","peak15560",3.13091553419155,1351.80962456191,0.0293634538898078,0.324776333163071,0.0904113104665924,0.927960369051653,0.996541936332834,0.00150442066171398,"Not Sig","Unchanged","Tlk1","Promoter (<=1kb)","chr2",70824478,70825895,1418
"8386","peak15562",1.13000063322239,13.4896484944631,-0.613797880388222,1.3617070205932,-0.450756198731233,0.652165273327212,NA,NA,"Not Sig","Unchanged","Mettl8","Promoter (<=1kb)","chr2",70973708,70974016,309
"8387","peak15563",2.99259058790678,983.083909513333,-0.135756675591125,0.265965355580499,-0.510429921576896,0.609750298748395,0.957003387680828,0.0190865248684167,"Not Sig","Unchanged","Mettl8","Promoter (<=1kb)","chr2",71055095,71056401,1307
"8388","peak15564",1.25394586264313,17.945099166929,-0.105341332171361,1.13689846289475,-0.0926567636507687,0.926176246790836,0.996541936332834,0.00150442066171398,"Not Sig","Unchanged","Dcaf17","Promoter (<=1kb)","chr2",71064131,71064607,477
"8389","peak15565",1.92103645298299,83.375116349978,-0.981292067833026,0.512419461443838,-1.91501717180696,0.0554903137265284,0.304889157937145,0.515858019162959,"Not Sig","Unchanged","Cybrd1","Promoter (<=1kb)","chr2",71117869,71118708,840
"8390","peak15566",3.05208971787968,1127.43034012069,-0.382608704639545,0.261846575595946,-1.46119422707267,0.143962146872099,0.550724169204585,0.259065863555302,"Not Sig","Unchanged","Dync1i2","Promoter (<=1kb)","chr2",71211617,71212689,1073
"8391","peak15568",2.94109696887608,873.166306401548,0.210647424789398,0.280606287735722,0.750686759335156,0.452841193403535,0.894924376264901,0.048213662291327,"Not Sig","Unchanged","Slc25a12","Promoter (<=1kb)","chr2",71366813,71368011,1199
"8392","peak15569",2.77355838667251,593.688158429681,-0.0733377865229412,0.29387337717069,-0.249555734612682,0.802930934224245,0.988286602396403,0.00511709206274479,"Not Sig","Unchanged","Hat1","Promoter (<=1kb)","chr2",71388924,71389962,1039
"8393","peak15570",2.43685821546223,273.437588624242,-0.0792057736379896,0.343316483319423,-0.230707750679994,0.817541851780757,0.990056125188003,0.00434018503018675,"Not Sig","Unchanged","Metap1d","Promoter (<=1kb)","chr2",71453000,71453905,906
"8394","peak15571",1.85067110380993,70.9040600012221,-1.35935964168966,0.579166258397676,-2.34709743873973,0.0189203061376069,0.144737300102831,0.839419532866371,"Not Sig","Unchanged","Dlx1","Promoter (<=1kb)","chr2",71529154,71529824,671
"8395","peak15572",2.13729073633603,137.179980357258,-0.523487142884806,0.44286247667462,-1.18205350522262,0.237184471303627,0.709347046735964,0.149141235047514,"Not Sig","Unchanged","Dlx2","Promoter (<=1kb)","chr2",71545916,71547037,1122
"8396","peak15577",2.84430427390691,698.721768672209,-0.579633180873887,0.320543146361768,-1.80828443051379,0.0705622438044318,0.357078339103034,0.447236493949887,"Not Sig","Unchanged","Itga6","Promoter (<=1kb)","chr2",71786504,71788132,1629
"8397","peak15578",2.87933756544263,757.421389594819,0.322495751187863,0.272106046649601,1.18518406760416,0.235944677896803,0.70737450575273,0.150350596500951,"Not Sig","Unchanged","Pdk1","Promoter (<=1kb)","chr2",71872748,71873938,1191
"8398","peak15581",2.66682380324741,464.326855876269,1.15930642493837,0.313560407925127,3.69723471343101,0.000217960801777079,0.0040830751457311,2.389012627161,"Sig","Up","Rapgef4","Promoter (<=1kb)","chr2",71980828,71982169,1342
"8399","peak15587",2.81325758941334,650.515410646551,-0.179926400123991,0.320499942342978,-0.561392925092776,0.574529705993285,0.946497857571209,0.0238803647388057,"Not Sig","Unchanged","Map3k20","Promoter (<=1kb)","chr2",72285430,72286486,1057
"8400","peak15589",2.95437833367067,900.281516184682,-0.457487629885615,0.276344493934517,-1.65549753994383,0.0978236150254778,0.438868871406966,0.357665222198128,"Not Sig","Unchanged","Cdca7","Promoter (<=1kb)","chr2",72475803,72477311,1509
"8401","peak15594",3.39216135134157,2466.95570319307,-0.0311159959746258,0.312290617148975,-0.0996379470465558,0.920631766327454,0.996253965411188,0.00162993696067915,"Not Sig","Unchanged","Sp3os","Promoter (<=1kb)","chr2",72978566,72981134,2569
"8402","peak15595",1.21324793324813,16.3398450284349,-0.258613568769325,1.25506370937171,-0.206056128336933,0.836747067840725,0.992161666657211,0.00341755645811652,"Not Sig","Unchanged","Sp3os","Promoter (1-2kb)","chr2",72988862,72989189,328
"8403","peak15597",2.87592276907255,751.489244214867,0.117126489036882,0.28643831218147,0.408906504667148,0.68260827529847,0.970004038105472,0.0132264577716175,"Not Sig","Unchanged","Ola1","Promoter (<=1kb)","chr2",73213646,73214828,1183
"8404","peak15599",1.14550470122609,13.979920484672,-1.5869168930118,1.19242820349625,-1.33082804344856,0.183245598222353,NA,NA,NA,NA,"Sp9","Promoter (1-2kb)","chr2",73273533,73273788,256
"8405","peak15600",1.4569272235446,28.6369804841321,-1.14939718563204,0.834025194522938,-1.37813245112997,0.168162397995407,0.597403432776094,0.223732286198861,"Not Sig","Unchanged","Sp9","Promoter (2-3kb)","chr2",73274054,73274372,319
"8406","peak15601",2.96187190318491,915.95028724197,0.0452828476423001,0.270414713202284,0.167457040728498,0.867010446711189,0.992721182671607,0.00317271105164155,"Not Sig","Unchanged","Cir1","Promoter (<=1kb)","chr2",73311833,73313130,1298
"8407","peak15602",2.8770191531013,753.388788686378,0.221125767892007,0.280587359910282,0.788081715308601,0.430648909699564,0.881463300582868,0.0547957646875619,"Not Sig","Unchanged","Gpr155","Promoter (<=1kb)","chr2",73385785,73387132,1348
"8408","peak15603",2.75881053407546,573.866051974153,-1.16523971449984,0.291193338542434,-4.00160154875944,6.29151827330039e-05,0.00140546255159463,2.85218072163426,"Sig","Down","Wipf1","Promoter (<=1kb)","chr2",73528753,73529930,1178
"8409","peak15606",1.83324166331953,68.1148278461714,0.691604543030911,0.554469777183022,1.2473259526328,0.212278005145998,0.676048391522286,0.170022216160564,"Not Sig","Unchanged","Chrna1os","Promoter (<=1kb)","chr2",73584656,73585848,1193
"8410","peak15607",1.62247786531702,41.925462799318,0.293053539391688,0.686481367768178,0.426892197153777,0.669457849095481,0.968630836362538,0.0138417093046335,"Not Sig","Unchanged","Chn1","Promoter (<=1kb)","chr2",73659806,73660465,660
"8411","peak15610",2.70971677128554,512.52702626514,-0.136060345091552,0.322561739822618,-0.421811790717566,0.673162398835548,0.968630836362538,0.0138417093046335,"Not Sig","Unchanged","Chn1","Promoter (<=1kb)","chr2",73774699,73776014,1316
"8412","peak15613",3.20265885974401,1594.62606924969,0.0193583781264896,0.268922932550633,0.0719848543331084,0.942613961070636,0.996775620336407,0.00140259275839149,"Not Sig","Unchanged","Atf2","Promoter (<=1kb)","chr2",73891622,73892735,1114
"8413","peak15614",2.39779914254513,249.918924088466,-0.534089694027454,0.358595922572905,-1.48939143031909,0.136384323894822,0.534146279426347,0.272339792319648,"Not Sig","Unchanged","Atf2","Promoter (<=1kb)","chr2",73892843,73893372,530
"8414","peak15615",3.19045772464669,1550.44985463085,0.334437363694201,0.284902227920672,1.17386714079092,0.240448245857874,0.713982563807347,0.146312394014746,"Not Sig","Unchanged","Atp5g3","Promoter (<=1kb)","chr2",73910324,73911534,1211
"8415","peak15620",3.09443280691625,1242.89032372012,-0.206735153331402,0.266238580998274,-0.776503362346056,0.437451836304245,0.885801542346687,0.0526635678624228,"Not Sig","Unchanged","Lnpk","Promoter (<=1kb)","chr2",74578095,74579411,1317
"8416","peak15621",0.973040891377408,9.398117952018,-0.592300472131682,1.38770181827255,-0.426821140055141,0.669509607617713,NA,NA,"Not Sig","Unchanged","Hoxd13","Promoter (<=1kb)","chr2",74668202,74668412,211
"8417","peak15622",1.26844902092399,18.5544899725492,-0.332127799611723,1.00590778058747,-0.330177185246298,0.74126608462157,0.982830847562126,0.007521221020031,"Not Sig","Unchanged","Hoxd12","Promoter (1-2kb)","chr2",74672863,74673156,294
"8418","peak15623",1.48381234798306,30.4657832519913,-0.326124992650921,0.803506035400168,-0.405877464863724,0.684832636750601,0.970254529478262,0.0131143211488098,"Not Sig","Unchanged","Hoxd10","Promoter (<=1kb)","chr2",74691252,74691822,571
"8419","peak15624",1.03825979758745,10.9209343798866,-1.23277221760309,1.28044198633434,-0.96277084847263,0.335662533138669,NA,NA,NA,NA,"Hoxd9","Promoter (<=1kb)","chr2",74697655,74697853,199
"8420","peak15625",1.42197334206954,26.4224656556043,-0.239303871170574,0.886768129276864,-0.269860703457758,0.787267419976126,0.986760160582421,0.00578839301741324,"Not Sig","Unchanged","Hoxd9","Promoter (<=1kb)","chr2",74697949,74698283,335
"8421","peak15626",0.920559025269696,8.32835109501448,-0.79014163097703,1.53622524394431,-0.514339699918167,0.60701451006089,NA,NA,"Not Sig","Unchanged","Hoxd8","Promoter (<=1kb)","chr2",74705641,74705932,292
"8422","peak15627",2.03643606023691,108.751701425356,0.00406569181431332,0.470547647261011,0.00864034033105704,0.993106091627882,0.998650584668205,0.000586439396599179,"Not Sig","Unchanged","Haglr","Promoter (<=1kb)","chr2",74762670,74763488,819
"8423","peak15628",2.93305018524456,857.136886643083,-0.010305527385651,0.281719169457689,-0.0365808525046033,0.970819210798831,0.997697232692036,0.00100123238050222,"Not Sig","Unchanged","Mtx2","Promoter (<=1kb)","chr2",74825615,74826586,972
"8424","peak15636",2.33533285750776,216.437673737463,0.131779438159705,0.357064949769807,0.369062934473577,0.712080815723365,0.976686013934262,0.0102450312989996,"Not Sig","Unchanged","Hnrnpa3","Promoter (<=1kb)","chr2",75658492,75659004,513
"8425","peak15637",3.12656244799341,1338.32764188464,-0.394604131990537,0.253090108683996,-1.55914482016851,0.118962107499401,0.494449248692917,0.305878278674981,"Not Sig","Unchanged","Hnrnpa3","Promoter (<=1kb)","chr2",75659153,75660676,1524
"8426","peak15638",2.76755367620066,585.536100608819,-1.21933831702925,0.291326726278824,-4.18546671843021,2.84580765164355e-05,0.000709691927046663,3.14893013496983,"Sig","Down","Nfe2l2","Promoter (<=1kb)","chr2",75703445,75705047,1603
"8427","peak15640",2.93188828064554,854.846780973698,-0.185201589177833,0.303297551772431,-0.61062671985164,0.541446729309805,0.934357989143348,0.0294866966586749,"Not Sig","Unchanged","Agps","Promoter (<=1kb)","chr2",75831781,75833055,1275
"8428","peak15641",2.61930909334441,416.206725146725,0.885983589655461,0.298566605040057,2.96745709231813,0.00300274190094844,0.0351303562383759,1.45431744623483,"Not Sig","Unchanged","Ttc30b","Promoter (<=1kb)","chr2",75937913,75939097,1185
"8429","peak15642",2.16989317894064,147.874462463467,1.11141514359138,0.421000812469709,2.6399358639512,0.00829217181844821,0.0778221142929789,1.10889697433798,"Not Sig","Unchanged","Ttc30a2","Promoter (<=1kb)","chr2",75977811,75978164,354
"8430","peak15643",2.48498255591802,305.479841024247,1.18581377058159,0.324138176626863,3.65835886078503,0.0002538354633617,0.00462758583052735,2.33464551738787,"Sig","Up","Ttc30a1","Promoter (<=1kb)","chr2",75981276,75982123,848
"8431","peak15646",1.7591363078201,57.4296682884333,0.780029061814025,0.607410901941727,1.28418679895354,0.199076603054562,0.653499302080683,0.184754871897775,"Not Sig","Unchanged","Pde11a","Promoter (<=1kb)","chr2",76338621,76339249,629
